Time (hours),Average Load (kW),Simulation 1,Simulation 2,Simulation 3,Simulation 4,Simulation 5,Simulation 6,Simulation 7,Simulation 8,Simulation 9,Simulation 10,Simulation 11,Simulation 12,Simulation 13,Simulation 14,Simulation 15,Simulation 16,Simulation 17,Simulation 18,Simulation 19,Simulation 20,Simulation 21,Simulation 22,Simulation 23,Simulation 24,Simulation 25,Simulation 26,Simulation 27,Simulation 28,Simulation 29,Simulation 30
19.89,1536.0,1320.0,1200.0,1080.0,1620.0,1260.0,1500.0,1680.0,1920.0,1560.0,1620.0,1620.0,1740.0,1620.0,2040.0,1380.0,1080.0,1680.0,1740.0,1500.0,1440.0,1980.0,1380.0,1140.0,1620.0,1320.0,1740.0,1620.0,1560.0,1620.0,1500.0
19.900000000000002,1530.0,1380.0,1260.0,1080.0,1620.0,1320.0,1440.0,1680.0,2100.0,1500.0,1500.0,1620.0,1740.0,1560.0,1920.0,1380.0,1080.0,1680.0,1620.0,1560.0,1380.0,2040.0,1380.0,1080.0,1620.0,1260.0,1860.0,1620.0,1440.0,1620.0,1560.0
19.91,1552.0,1440.0,1260.0,1200.0,1620.0,1260.0,1620.0,1740.0,2160.0,1560.0,1500.0,1500.0,1680.0,1620.0,1920.0,1380.0,1080.0,1680.0,1680.0,1500.0,1500.0,2040.0,1500.0,1140.0,1560.0,1320.0,1920.0,1680.0,1500.0,1560.0,1440.0
19.92,1548.0,1380.0,1200.0,1320.0,1680.0,1320.0,1620.0,1800.0,2040.0,1560.0,1380.0,1440.0,1800.0,1560.0,1860.0,1380.0,1080.0,1680.0,1620.0,1560.0,1560.0,1980.0,1560.0,1140.0,1560.0,1200.0,2040.0,1560.0,1560.0,1620.0,1380.0
19.93,1538.0,1320.0,1200.0,1320.0,1740.0,1260.0,1560.0,1800.0,1980.0,1560.0,1440.0,1440.0,1680.0,1560.0,1920.0,1380.0,1080.0,1680.0,1500.0,1380.0,1740.0,1860.0,1560.0,1260.0,1560.0,1260.0,1980.0,1560.0,1620.0,1620.0,1320.0
19.94,1534.0,1320.0,1200.0,1260.0,1800.0,1440.0,1440.0,1800.0,1920.0,1620.0,1320.0,1320.0,1680.0,1620.0,1860.0,1380.0,1020.0,1680.0,1680.0,1440.0,1680.0,1800.0,1500.0,1320.0,1440.0,1320.0,1980.0,1740.0,1560.0,1680.0,1200.0
19.95,1532.0,1320.0,1320.0,1260.0,1620.0,1440.0,1440.0,1920.0,1920.0,1500.0,1260.0,1380.0,1740.0,1500.0,1800.0,1380.0,1080.0,1980.0,1680.0,1560.0,1680.0,1680.0,1440.0,1260.0,1440.0,1260.0,2040.0,1680.0,1560.0,1620.0,1200.0
19.96,1556.0,1380.0,1320.0,1260.0,1620.0,1500.0,1260.0,1980.0,2100.0,1440.0,1260.0,1500.0,1740.0,1620.0,1740.0,1440.0,1080.0,1980.0,1560.0,1440.0,1680.0,1740.0,1500.0,1260.0,1380.0,1320.0,1980.0,1800.0,1680.0,1740.0,1380.0
19.97,1566.0,1380.0,1320.0,1320.0,1680.0,1500.0,1200.0,2100.0,2100.0,1500.0,1140.0,1440.0,1680.0,1560.0,1860.0,1320.0,1140.0,2160.0,1500.0,1440.0,1800.0,1740.0,1500.0,1260.0,1380.0,1260.0,1980.0,1860.0,1800.0,1740.0,1320.0
19.98,1558.0,1380.0,1440.0,1320.0,1560.0,1560.0,1260.0,2040.0,2160.0,1620.0,1020.0,1500.0,1500.0,1440.0,2040.0,1320.0,1200.0,2160.0,1560.0,1380.0,1680.0,1620.0,1500.0,1260.0,1260.0,1260.0,2040.0,1860.0,1800.0,1740.0,1260.0
19.990000000000002,1556.0,1320.0,1500.0,1320.0,1380.0,1620.0,1380.0,1920.0,2160.0,1560.0,1020.0,1380.0,1440.0,1500.0,2100.0,1320.0,1200.0,2100.0,1620.0,1380.0,1680.0,1620.0,1440.0,1380.0,1320.0,1260.0,2100.0,1980.0,1740.0,1740.0,1200.0
20.0,1560.0,1440.0,1560.0,1380.0,1320.0,1560.0,1440.0,1920.0,2100.0,1620.0,960.0,1380.0,1620.0,1440.0,2100.0,1380.0,1320.0,2100.0,1560.0,1440.0,1740.0,1560.0,1320.0,1260.0,1320.0,1260.0,2160.0,1980.0,1740.0,1620.0,1200.0
20.01,1540.0,1320.0,1620.0,1320.0,1320.0,1560.0,1500.0,1800.0,1980.0,1680.0,960.0,1320.0,1440.0,1500.0,2040.0,1380.0,1320.0,2040.0,1560.0,1380.0,1740.0,1500.0,1260.0,1380.0,1260.0,1200.0,2100.0,2100.0,1800.0,1560.0,1260.0
20.02,1534.0,1260.0,1560.0,1200.0,1320.0,1560.0,1500.0,1680.0,1980.0,1680.0,960.0,1260.0,1440.0,1440.0,2040.0,1380.0,1440.0,2100.0,1500.0,1380.0,1920.0,1500.0,1320.0,1320.0,1200.0,1140.0,2160.0,2040.0,1740.0,1620.0,1380.0
20.03,1514.0,1320.0,1560.0,1140.0,1260.0,1500.0,1380.0,1680.0,1980.0,1740.0,1020.0,1200.0,1440.0,1440.0,2040.0,1500.0,1440.0,2100.0,1500.0,1260.0,1860.0,1560.0,1320.0,1320.0,1080.0,1140.0,2040.0,1980.0,1620.0,1620.0,1380.0
20.04,1508.0,1440.0,1620.0,1080.0,1200.0,1560.0,1380.0,1680.0,1920.0,1740.0,1020.0,1260.0,1380.0,1380.0,2100.0,1500.0,1440.0,1980.0,1500.0,1200.0,1920.0,1500.0,1440.0,1440.0,1020.0,1080.0,1980.0,1980.0,1500.0,1620.0,1380.0
20.05,1514.0,1440.0,1560.0,1140.0,1140.0,1560.0,1320.0,1680.0,2040.0,1740.0,960.0,1320.0,1380.0,1440.0,2040.0,1500.0,1500.0,2040.0,1380.0,1200.0,1980.0,1440.0,1380.0,1440.0,1020.0,1080.0,2040.0,1980.0,1560.0,1680.0,1440.0
20.06,1502.0,1440.0,1320.0,1080.0,1020.0,1560.0,1380.0,1680.0,2040.0,1800.0,1020.0,1380.0,1440.0,1500.0,2040.0,1500.0,1560.0,2100.0,1380.0,1080.0,1980.0,1380.0,1260.0,1500.0,900.0,1140.0,1980.0,1860.0,1620.0,1740.0,1380.0
20.07,1506.0,1500.0,1200.0,1080.0,1080.0,1440.0,1440.0,1680.0,2160.0,1560.0,1080.0,1320.0,1440.0,1620.0,2100.0,1440.0,1440.0,2040.0,1260.0,1140.0,1980.0,1440.0,1320.0,1500.0,1080.0,1260.0,1980.0,1860.0,1560.0,1740.0,1440.0
20.080000000000002,1496.0,1380.0,1140.0,1080.0,1200.0,1320.0,1440.0,1620.0,1980.0,1500.0,1080.0,1500.0,1500.0,1680.0,2040.0,1320.0,1380.0,2040.0,1380.0,1140.0,1980.0,1500.0,1260.0,1620.0,1080.0,1260.0,2040.0,1920.0,1560.0,1620.0,1320.0
20.09,1494.0,1140.0,1140.0,1080.0,1200.0,1380.0,1560.0,1860.0,1860.0,1500.0,1020.0,1560.0,1380.0,1620.0,2040.0,1260.0,1440.0,2040.0,1380.0,1200.0,1860.0,1680.0,1140.0,1560.0,1020.0,1380.0,1860.0,1860.0,1560.0,1680.0,1560.0
20.1,1504.0,1200.0,1140.0,900.0,1140.0,1320.0,1620.0,1740.0,1860.0,1560.0,960.0,1560.0,1380.0,1620.0,2160.0,1380.0,1380.0,1980.0,1260.0,1260.0,1860.0,1740.0,1140.0,1620.0,1200.0,1500.0,1980.0,1860.0,1440.0,1740.0,1620.0
20.11,1504.0,1380.0,1140.0,960.0,1080.0,1440.0,1680.0,1620.0,1800.0,1560.0,1020.0,1500.0,1440.0,1620.0,2220.0,1380.0,1440.0,1980.0,1260.0,1200.0,1680.0,1800.0,1140.0,1620.0,1200.0,1440.0,1920.0,1860.0,1440.0,1800.0,1500.0
20.12,1506.0,1320.0,1200.0,960.0,1020.0,1440.0,1680.0,1620.0,1920.0,1500.0,1020.0,1500.0,1620.0,1560.0,2160.0,1260.0,1380.0,1920.0,1380.0,1260.0,1620.0,1740.0,1080.0,1500.0,1320.0,1560.0,1920.0,1980.0,1380.0,1920.0,1440.0
20.13,1514.0,1140.0,1200.0,900.0,1080.0,1440.0,1860.0,1680.0,1920.0,1500.0,900.0,1500.0,1680.0,1620.0,1860.0,1320.0,1440.0,1980.0,1320.0,1380.0,1620.0,1740.0,1200.0,1500.0,1320.0,1560.0,2100.0,1920.0,1380.0,1860.0,1500.0
20.14,1512.0,1140.0,1020.0,840.0,960.0,1500.0,1860.0,1680.0,1860.0,1560.0,960.0,1560.0,1740.0,1680.0,1920.0,1320.0,1380.0,1920.0,1380.0,1320.0,1680.0,1800.0,1200.0,1440.0,1320.0,1560.0,2100.0,2040.0,1380.0,1860.0,1380.0
20.150000000000002,1516.0,1080.0,1080.0,840.0,900.0,1440.0,1860.0,1620.0,1860.0,1620.0,1020.0,1620.0,1620.0,1560.0,2040.0,1440.0,1500.0,1860.0,1320.0,1320.0,1740.0,1800.0,1020.0,1560.0,1380.0,1560.0,2160.0,1920.0,1380.0,1920.0,1440.0
20.16,1512.0,1020.0,1020.0,900.0,960.0,1680.0,1800.0,1620.0,1740.0,1500.0,1200.0,1560.0,1680.0,1500.0,1980.0,1440.0,1620.0,1860.0,1380.0,1200.0,1680.0,1740.0,1080.0,1680.0,1320.0,1500.0,2160.0,1860.0,1380.0,1860.0,1440.0
20.17,1496.0,1020.0,900.0,900.0,1020.0,1680.0,1800.0,1740.0,1620.0,1440.0,1200.0,1560.0,1800.0,1500.0,1860.0,1500.0,1620.0,1740.0,1320.0,1200.0,1620.0,1680.0,1140.0,1680.0,1140.0,1500.0,2220.0,2040.0,1320.0,1860.0,1260.0
20.18,1512.0,1140.0,1020.0,960.0,1020.0,1680.0,1920.0,1800.0,1620.0,1440.0,1140.0,1500.0,1920.0,1500.0,1800.0,1500.0,1740.0,1620.0,1440.0,1380.0,1680.0,1560.0,1080.0,1560.0,1200.0,1500.0,2160.0,2040.0,1320.0,1860.0,1260.0
20.19,1506.0,1200.0,1140.0,960.0,1080.0,1620.0,1800.0,1860.0,1740.0,1560.0,1260.0,1560.0,1920.0,1440.0,1680.0,1440.0,1680.0,1620.0,1380.0,1440.0,1740.0,1560.0,1020.0,1500.0,1080.0,1380.0,2100.0,2040.0,1380.0,1740.0,1260.0
20.2,1506.0,1320.0,1140.0,960.0,1140.0,1500.0,1860.0,1800.0,1680.0,1560.0,1260.0,1440.0,1980.0,1320.0,1740.0,1380.0,1620.0,1620.0,1320.0,1560.0,1680.0,1620.0,1080.0,1620.0,1140.0,1380.0,2040.0,2220.0,1200.0,1800.0,1200.0
20.21,1492.0,1200.0,1200.0,960.0,1080.0,1320.0,1800.0,1680.0,1620.0,1620.0,1200.0,1440.0,1740.0,1380.0,1680.0,1380.0,1680.0,1560.0,1440.0,1560.0,1740.0,1620.0,1080.0,1620.0,1080.0,1320.0,2100.0,2340.0,1320.0,1740.0,1260.0
20.22,1508.0,1260.0,1140.0,1080.0,1200.0,1380.0,1800.0,1560.0,1560.0,1620.0,1200.0,1320.0,1800.0,1440.0,1680.0,1500.0,1620.0,1680.0,1560.0,1560.0,1740.0,1620.0,960.0,1620.0,1260.0,1320.0,1920.0,2280.0,1380.0,1740.0,1440.0
20.23,1528.0,1080.0,1080.0,1080.0,1020.0,1680.0,1860.0,1560.0,1680.0,1680.0,1200.0,1260.0,1860.0,1380.0,1620.0,1500.0,1560.0,1680.0,1620.0,1620.0,1800.0,1740.0,1020.0,1740.0,1320.0,1320.0,1860.0,2340.0,1500.0,1740.0,1440.0
20.240000000000002,1544.0,1080.0,1140.0,1080.0,960.0,1620.0,1860.0,1680.0,1740.0,1620.0,1260.0,1320.0,1860.0,1440.0,1560.0,1560.0,1680.0,1800.0,1740.0,1560.0,1800.0,1620.0,1020.0,1800.0,1380.0,1440.0,1860.0,2340.0,1500.0,1680.0,1320.0
20.25,1524.0,1080.0,1140.0,1140.0,1140.0,1620.0,1740.0,1500.0,1620.0,1680.0,1200.0,1380.0,1920.0,1320.0,1680.0,1500.0,1620.0,1680.0,1680.0,1500.0,1800.0,1620.0,960.0,1860.0,1380.0,1560.0,1860.0,2340.0,1380.0,1500.0,1320.0
20.26,1526.0,1260.0,1200.0,1200.0,1140.0,1680.0,1620.0,1560.0,1560.0,1740.0,1140.0,1260.0,1920.0,1380.0,1920.0,1440.0,1560.0,1560.0,1620.0,1440.0,1860.0,1680.0,1020.0,1860.0,1320.0,1320.0,1740.0,2340.0,1560.0,1560.0,1320.0
20.27,1526.0,1200.0,1200.0,1200.0,1200.0,1560.0,1500.0,1560.0,1560.0,1800.0,1140.0,1320.0,1680.0,1500.0,1920.0,1440.0,1560.0,1560.0,1680.0,1500.0,1980.0,1740.0,1080.0,1920.0,1140.0,1380.0,1680.0,2460.0,1560.0,1560.0,1200.0
20.28,1514.0,1200.0,960.0,1140.0,1140.0,1680.0,1500.0,1560.0,1500.0,1740.0,1140.0,1440.0,1680.0,1440.0,1860.0,1440.0,1620.0,1620.0,1680.0,1440.0,1980.0,1860.0,1080.0,1980.0,1260.0,1320.0,1620.0,2280.0,1620.0,1440.0,1200.0
20.29,1520.0,1260.0,1080.0,1020.0,1260.0,1800.0,1440.0,1560.0,1320.0,1860.0,1200.0,1380.0,1560.0,1380.0,1860.0,1440.0,1620.0,1560.0,1740.0,1500.0,1920.0,1680.0,1200.0,2040.0,1440.0,1320.0,1680.0,2220.0,1680.0,1440.0,1140.0
20.3,1534.0,1200.0,1140.0,1080.0,1200.0,1920.0,1380.0,1620.0,1320.0,1860.0,1260.0,1380.0,1560.0,1320.0,1980.0,1440.0,1500.0,1500.0,1860.0,1560.0,1860.0,1740.0,1080.0,2100.0,1560.0,1320.0,1740.0,2220.0,1620.0,1440.0,1260.0
20.31,1548.0,1140.0,1200.0,1200.0,1260.0,1920.0,1320.0,1560.0,1380.0,1920.0,1260.0,1320.0,1500.0,1260.0,1860.0,1560.0,1560.0,1620.0,1860.0,1740.0,1860.0,1800.0,1020.0,2100.0,1560.0,1380.0,1740.0,2160.0,1560.0,1560.0,1260.0
20.32,1562.0,1140.0,1320.0,1140.0,1320.0,1980.0,1380.0,1620.0,1440.0,1860.0,1320.0,1320.0,1620.0,1200.0,1920.0,1620.0,1500.0,1680.0,1800.0,1740.0,1920.0,1740.0,1200.0,2100.0,1440.0,1500.0,1800.0,1980.0,1500.0,1560.0,1200.0
20.330000000000002,1566.0,1260.0,1320.0,1140.0,1380.0,2160.0,1320.0,1740.0,1500.0,1800.0,1260.0,1320.0,1620.0,1200.0,1920.0,1620.0,1440.0,1560.0,1860.0,1860.0,1920.0,1800.0,1140.0,2100.0,1380.0,1500.0,1800.0,1980.0,1440.0,1500.0,1140.0
20.34,1560.0,1320.0,1320.0,1140.0,1380.0,2220.0,1260.0,1740.0,1500.0,1860.0,1260.0,1320.0,1560.0,1200.0,1920.0,1560.0,1380.0,1740.0,1740.0,1860.0,1860.0,1800.0,1140.0,1860.0,1440.0,1560.0,1920.0,1920.0,1380.0,1500.0,1140.0
20.35,1552.0,1320.0,1320.0,1080.0,1440.0,2100.0,1200.0,1560.0,1500.0,1740.0,1200.0,1320.0,1740.0,1260.0,1980.0,1620.0,1440.0,1740.0,1740.0,1860.0,1800.0,1740.0,1260.0,1800.0,1500.0,1560.0,1920.0,1800.0,1440.0,1440.0,1140.0
20.36,1556.0,1380.0,1440.0,1080.0,1380.0,2040.0,1200.0,1620.0,1440.0,1740.0,1200.0,1200.0,1680.0,1320.0,2040.0,1560.0,1440.0,1800.0,1680.0,1920.0,1800.0,1740.0,1260.0,1740.0,1440.0,1560.0,2040.0,1740.0,1440.0,1500.0,1260.0
20.37,1544.0,1380.0,1380.0,1140.0,1380.0,2100.0,1260.0,1740.0,1500.0,1560.0,1200.0,1080.0,1500.0,1380.0,2100.0,1440.0,1320.0,1740.0,1740.0,1920.0,1860.0,1860.0,1260.0,1740.0,1380.0,1500.0,2100.0,1800.0,1320.0,1440.0,1200.0
20.38,1544.0,1380.0,1380.0,1140.0,1320.0,2220.0,1260.0,1860.0,1440.0,1620.0,1080.0,1200.0,1560.0,1440.0,1980.0,1440.0,1260.0,1800.0,1680.0,1800.0,1800.0,1800.0,1260.0,1740.0,1320.0,1560.0,2100.0,1740.0,1380.0,1560.0,1200.0
20.39,1538.0,1440.0,1260.0,1020.0,1320.0,2220.0,1260.0,1800.0,1500.0,1680.0,1200.0,1260.0,1500.0,1440.0,1860.0,1380.0,1200.0,1800.0,1680.0,1980.0,1860.0,1620.0,1260.0,1800.0,1260.0,1560.0,2040.0,1740.0,1320.0,1680.0,1200.0
20.400000000000002,1520.0,1320.0,1320.0,1080.0,1320.0,2220.0,1140.0,1800.0,1500.0,1620.0,1140.0,1380.0,1440.0,1500.0,1980.0,1260.0,1260.0,1740.0,1560.0,1920.0,1680.0,1800.0,1320.0,1740.0,1320.0,1560.0,1920.0,1680.0,1260.0,1680.0,1140.0
20.41,1496.0,1380.0,1320.0,1140.0,1260.0,2040.0,1080.0,1860.0,1440.0,1620.0,1260.0,1380.0,1380.0,1560.0,1980.0,1200.0,1200.0,1740.0,1440.0,1920.0,1620.0,1800.0,1320.0,1620.0,1320.0,1380.0,1860.0,1680.0,1200.0,1680.0,1200.0
20.42,1488.0,1380.0,1260.0,1260.0,1260.0,1980.0,1020.0,1740.0,1440.0,1620.0,1200.0,1380.0,1380.0,1560.0,1740.0,1200.0,1140.0,1860.0,1380.0,2040.0,1560.0,1740.0,1320.0,1620.0,1440.0,1440.0,1860.0,1740.0,1200.0,1620.0,1260.0
20.43,1496.0,1500.0,1260.0,1320.0,1320.0,1860.0,900.0,1740.0,1560.0,1620.0,1200.0,1440.0,1440.0,1500.0,1680.0,1320.0,1080.0,1800.0,1380.0,2040.0,1500.0,1740.0,1320.0,1560.0,1440.0,1500.0,1920.0,1800.0,1260.0,1680.0,1200.0
20.44,1492.0,1500.0,1260.0,1320.0,1320.0,1860.0,840.0,1680.0,1560.0,1560.0,1260.0,1440.0,1500.0,1560.0,1620.0,1380.0,1080.0,1740.0,1560.0,2040.0,1500.0,1680.0,1320.0,1440.0,1500.0,1500.0,1860.0,1800.0,1260.0,1740.0,1080.0
20.45,1484.0,1620.0,1200.0,1260.0,1320.0,1860.0,840.0,1620.0,1560.0,1500.0,1260.0,1440.0,1380.0,1500.0,1620.0,1500.0,1140.0,1740.0,1560.0,1980.0,1500.0,1620.0,1200.0,1440.0,1500.0,1560.0,1860.0,1740.0,1260.0,1800.0,1140.0
20.46,1482.0,1620.0,1260.0,1260.0,1320.0,1800.0,840.0,1560.0,1620.0,1560.0,1320.0,1500.0,1260.0,1560.0,1620.0,1380.0,1140.0,1740.0,1560.0,1860.0,1560.0,1620.0,1200.0,1320.0,1500.0,1500.0,1860.0,1800.0,1260.0,1980.0,1080.0
20.47,1474.0,1680.0,1320.0,1200.0,1320.0,1680.0,840.0,1620.0,1560.0,1500.0,1380.0,1440.0,1200.0,1500.0,1740.0,1260.0,1200.0,1680.0,1620.0,1920.0,1440.0,1680.0,1200.0,1320.0,1500.0,1560.0,1740.0,1800.0,1140.0,2040.0,1140.0
20.48,1486.0,1560.0,1320.0,1260.0,1440.0,1740.0,900.0,1680.0,1560.0,1440.0,1320.0,1560.0,1320.0,1380.0,1800.0,1380.0,1260.0,1560.0,1620.0,1860.0,1440.0,1560.0,1260.0,1380.0,1380.0,1440.0,1860.0,1860.0,1260.0,1980.0,1200.0
20.490000000000002,1496.0,1620.0,1320.0,1260.0,1500.0,1740.0,960.0,1560.0,1560.0,1320.0,1320.0,1500.0,1260.0,1380.0,1740.0,1380.0,1320.0,1560.0,1500.0,1860.0,1680.0,1620.0,1320.0,1560.0,1380.0,1320.0,1920.0,1860.0,1320.0,1980.0,1260.0
20.5,1486.0,1560.0,1320.0,1260.0,1440.0,1680.0,960.0,1680.0,1560.0,1260.0,1440.0,1500.0,1260.0,1500.0,1740.0,1380.0,1440.0,1620.0,1380.0,1800.0,1680.0,1680.0,1380.0,1500.0,1320.0,1380.0,1860.0,1800.0,1320.0,1740.0,1140.0
20.51,1494.0,1560.0,1380.0,1440.0,1500.0,1680.0,960.0,1740.0,1500.0,1320.0,1380.0,1500.0,1260.0,1500.0,1740.0,1320.0,1440.0,1560.0,1380.0,1800.0,1680.0,1680.0,1380.0,1560.0,1260.0,1380.0,1860.0,1740.0,1260.0,1740.0,1320.0
20.52,1480.0,1440.0,1320.0,1320.0,1440.0,1560.0,1080.0,1680.0,1560.0,1260.0,1380.0,1500.0,1260.0,1500.0,1800.0,1200.0,1560.0,1560.0,1380.0,1680.0,1740.0,1860.0,1260.0,1620.0,1380.0,1140.0,1800.0,1680.0,1260.0,1740.0,1440.0
20.53,1486.0,1380.0,1440.0,1320.0,1440.0,1560.0,1080.0,1620.0,1620.0,1320.0,1500.0,1560.0,1320.0,1680.0,1740.0,1260.0,1560.0,1500.0,1260.0,1560.0,1620.0,1980.0,1380.0,1620.0,1380.0,1080.0,1860.0,1680.0,1260.0,1560.0,1440.0
20.54,1484.0,1320.0,1380.0,1200.0,1440.0,1680.0,1140.0,1800.0,1560.0,1320.0,1560.0,1380.0,1320.0,1680.0,1740.0,1320.0,1560.0,1500.0,1260.0,1620.0,1620.0,2040.0,1320.0,1620.0,1320.0,1140.0,1800.0,1680.0,1260.0,1440.0,1500.0
20.55,1478.0,1440.0,1320.0,1320.0,1440.0,1740.0,1140.0,1800.0,1620.0,1380.0,1560.0,1440.0,1380.0,1620.0,1680.0,1260.0,1620.0,1380.0,1200.0,1620.0,1740.0,1980.0,1260.0,1680.0,1320.0,1080.0,1740.0,1500.0,1320.0,1380.0,1380.0
20.56,1460.0,1500.0,1260.0,1440.0,1380.0,1740.0,1200.0,1680.0,1500.0,1440.0,1560.0,1500.0,1260.0,1500.0,1560.0,1260.0,1500.0,1380.0,1200.0,1560.0,1680.0,1980.0,1200.0,1740.0,1320.0,1140.0,1800.0,1500.0,1260.0,1320.0,1440.0
20.57,1478.0,1500.0,1260.0,1620.0,1380.0,1680.0,1320.0,1800.0,1500.0,1440.0,1500.0,1440.0,1260.0,1380.0,1560.0,1380.0,1500.0,1380.0,1080.0,1500.0,1680.0,2040.0,1320.0,1800.0,1320.0,1200.0,1920.0,1440.0,1320.0,1380.0,1440.0
20.580000000000002,1466.0,1560.0,1200.0,1620.0,1320.0,1560.0,1320.0,1680.0,1440.0,1440.0,1560.0,1440.0,1560.0,1380.0,1500.0,1320.0,1560.0,1440.0,1080.0,1500.0,1800.0,1920.0,1260.0,1740.0,1200.0,1200.0,1740.0,1500.0,1320.0,1380.0,1440.0
20.59,1446.0,1680.0,1140.0,1680.0,1320.0,1560.0,1380.0,1680.0,1380.0,1500.0,1500.0,1440.0,1500.0,1320.0,1440.0,1320.0,1620.0,1320.0,1080.0,1500.0,1740.0,1980.0,1200.0,1560.0,1260.0,1200.0,1680.0,1560.0,1320.0,1260.0,1260.0
20.6,1440.0,1680.0,1200.0,1560.0,1320.0,1500.0,1380.0,1560.0,1500.0,1500.0,1380.0,1320.0,1680.0,1380.0,1560.0,1320.0,1680.0,1260.0,960.0,1380.0,1620.0,1920.0,1140.0,1560.0,1320.0,1200.0,1800.0,1560.0,1380.0,1320.0,1260.0
20.61,1464.0,1620.0,1260.0,1500.0,1320.0,1560.0,1440.0,1680.0,1560.0,1440.0,1320.0,1380.0,1680.0,1620.0,1500.0,1320.0,1620.0,1260.0,960.0,1380.0,1560.0,1980.0,1080.0,1620.0,1440.0,1200.0,1860.0,1680.0,1440.0,1320.0,1320.0
20.62,1440.0,1560.0,1320.0,1500.0,1320.0,1500.0,1440.0,1620.0,1560.0,1380.0,1260.0,1380.0,1680.0,1680.0,1500.0,1320.0,1560.0,1080.0,900.0,1440.0,1620.0,1860.0,1200.0,1680.0,1440.0,1260.0,1800.0,1560.0,1320.0,1140.0,1320.0
20.63,1442.0,1560.0,1440.0,1500.0,1320.0,1500.0,1320.0,1680.0,1440.0,1440.0,1320.0,1380.0,1740.0,1740.0,1440.0,1320.0,1440.0,1020.0,900.0,1500.0,1560.0,2040.0,1260.0,1560.0,1620.0,1260.0,1740.0,1560.0,1260.0,1200.0,1200.0
20.64,1442.0,1620.0,1440.0,1500.0,1320.0,1560.0,1380.0,1800.0,1320.0,1380.0,1380.0,1380.0,1860.0,1800.0,1320.0,1320.0,1320.0,1020.0,840.0,1500.0,1560.0,2100.0,1320.0,1440.0,1560.0,1320.0,1620.0,1560.0,1380.0,1200.0,1140.0
20.650000000000002,1430.0,1620.0,1500.0,1500.0,1380.0,1560.0,1440.0,1680.0,1320.0,1260.0,1320.0,1440.0,1920.0,1800.0,1320.0,1320.0,1500.0,1020.0,900.0,1320.0,1560.0,1980.0,1260.0,1560.0,1560.0,1320.0,1620.0,1500.0,1080.0,1260.0,1080.0
20.66,1430.0,1560.0,1440.0,1500.0,1380.0,1560.0,1500.0,1680.0,1260.0,1260.0,1380.0,1440.0,1920.0,1980.0,1380.0,1320.0,1380.0,1200.0,840.0,1260.0,1500.0,2040.0,1260.0,1620.0,1500.0,1320.0,1560.0,1440.0,1080.0,1260.0,1080.0
20.67,1438.0,1560.0,1440.0,1500.0,1440.0,1500.0,1440.0,1560.0,1260.0,1260.0,1440.0,1500.0,1920.0,1920.0,1320.0,1320.0,1380.0,1320.0,840.0,1260.0,1560.0,2040.0,1320.0,1680.0,1560.0,1440.0,1440.0,1440.0,1080.0,1260.0,1140.0
20.68,1446.0,1620.0,1440.0,1440.0,1440.0,1500.0,1380.0,1620.0,1260.0,1260.0,1560.0,1320.0,1980.0,1860.0,1320.0,1380.0,1380.0,1320.0,900.0,1260.0,1680.0,2100.0,1440.0,1620.0,1620.0,1440.0,1380.0,1380.0,1140.0,1200.0,1140.0
20.69,1446.0,1500.0,1380.0,1560.0,1560.0,1500.0,1560.0,1620.0,1260.0,1200.0,1500.0,1260.0,1800.0,1860.0,1380.0,1440.0,1260.0,1380.0,900.0,1200.0,1620.0,2040.0,1560.0,1680.0,1740.0,1440.0,1320.0,1320.0,1140.0,1200.0,1200.0
20.7,1464.0,1440.0,1260.0,1680.0,1500.0,1560.0,1500.0,1680.0,1260.0,1080.0,1740.0,1380.0,1800.0,2040.0,1500.0,1500.0,1260.0,1260.0,960.0,1140.0,1560.0,2160.0,1500.0,1620.0,1800.0,1380.0,1260.0,1380.0,1140.0,1320.0,1260.0
20.71,1454.0,1380.0,1260.0,1560.0,1440.0,1560.0,1440.0,1680.0,1260.0,1080.0,1740.0,1380.0,1920.0,1980.0,1560.0,1500.0,1320.0,1200.0,960.0,1260.0,1500.0,1980.0,1560.0,1560.0,1740.0,1440.0,1140.0,1380.0,1200.0,1320.0,1320.0
20.72,1468.0,1440.0,1380.0,1500.0,1320.0,1620.0,1440.0,1740.0,1260.0,1140.0,1740.0,1440.0,1920.0,1860.0,1560.0,1560.0,1440.0,1200.0,1080.0,1260.0,1380.0,2040.0,1620.0,1620.0,1800.0,1440.0,1140.0,1380.0,1200.0,1260.0,1260.0
20.73,1474.0,1380.0,1440.0,1680.0,1380.0,1680.0,1320.0,1620.0,1260.0,1140.0,1740.0,1440.0,1980.0,1800.0,1560.0,1440.0,1440.0,1080.0,1140.0,1260.0,1380.0,1980.0,1560.0,1680.0,1800.0,1440.0,1260.0,1440.0,1320.0,1260.0,1320.0
20.740000000000002,1476.0,1500.0,1440.0,1800.0,1320.0,1620.0,1320.0,1560.0,1260.0,1080.0,1740.0,1500.0,1980.0,1800.0,1560.0,1440.0,1440.0,1200.0,1200.0,1320.0,1320.0,1860.0,1380.0,1680.0,1800.0,1560.0,1320.0,1440.0,1260.0,1260.0,1320.0
